"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:55,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:57,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:03,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:09,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:15,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:22,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:27,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:28,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:33,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:34,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:40,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:56,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:41,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:47,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:59,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:13,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:14,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:19,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:00,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:05,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:06,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:18,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:24,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:36,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:37,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:42,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:20,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:32,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:38,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:45,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:43,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:50,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:51,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:01,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:08,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:46,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:52,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:58,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:04,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:10,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:11,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:17,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:23,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:29,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:35,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:41,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:47,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:48,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:53,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:54,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:24:06,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:24:12,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:24:18,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:24:24,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:44,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:02,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:03,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:21,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:39,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:40,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:58,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:16,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:17,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:35,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:53,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:12,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:30,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:07,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:14,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:51,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:24:09,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:23,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:29,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:11,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:41,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:47,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,33,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:50,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","33"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:51,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:48,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:54,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:56,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:19:57,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:09,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:15,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:27,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:28,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:22,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:10,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:00,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:21:59,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:32,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:06,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:18,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:24,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:25,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:31,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:36,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:37,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:43,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:49,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:22:55,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:01,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:02,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:08,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:13,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:20:33,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
5229,34,"Salinity","Field","FieldSalinity",2003-06-13,1899-12-30 15:23:20,30234,"OR03-0020 Pacific Ocean, 2.2 nautical miles southwest of Cape Sebastian","Bay/Estuary/Ocean",0.0001,1,"Sample","B","ppth","Coastal EMAP","34"
