"StationUse_RecordID","STATION","DESCRIPTION","DEC_LAT","DEC_LONG","RIVER_MILE","LLID","STREAM_NAME","RIVER_MILE_LAKE","LAKE_LLID","LAKE_NAME","GIS_Source_LAKE","USE","DontUse_2010","RMLLID_Verified","GIS_Source","LOCATION_VERIFIED_2010","HUC_3rd_Field","Bio_Macro_Data","CASCADE_LAKES","MARINE_WATERS","STRATIFIED_Natural_Lake","ESTUARY","LAKE","MARINE_COASTAL_REC","Enterro_Data","DHS_Station_Type","DHS_Station_Type_Num","EPA_BEACH_ID","BEACH_NAME","ELEVATION_FT","WRD_Basin","Comments","USE_2004","Reviewed_Permit_Writers","RIVER_MILE_2004","LLID_2004","USE_Bacteria","Salinity_Max","Conductivity_Max","PondResSmall"
9785,23291,"Cronin Creek at Lower Nehalem Road",45.771244,-123.631952,0.2,1236350457719,"Cronin Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,289,"North Coast",NA,1,0,0.2,1236350457719,1,NA,NA,0
9786,31990,"John Day River at Clyde Holliday State Park",44.41573,-119.08995,236.19,1206499457318,"John Day River",NA,NA,NA,NA,1,0,1,"100K",0,"John Day",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2864,"John Day","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,0,NA,1,NA,420,0
9787,23832,"Bear Creek at River Mile 13.30 (Coquille)",43.020839,-124.28075,12.7,1243374431375,"Bear Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,505,"South Coast",NA,1,0,12.7,1243374431375,1,NA,160,0
9788,26826,"Ericson Creek",44.965414,-123.94283,1,1239532449554,"Erickson Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,354,"Mid Coast",NA,1,0,1,1239532449554,1,NA,93,0
9789,13404,"Coquille Bay at Hwy 101",43.148056,-124.394444,3.1,1244273431235,"Coquille River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,3,"South Coast","Estuary Source 5.",1,0,3.1,1244273431235,1,33.5,55485,0
9790,28403,"Little River AWOL hole above Job Corps",43.23559,-122.94165,11.93,1231024432977,"Little River",NA,NA,NA,NA,1,0,1,"100K",0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1083,"Umpqua",NA,0,0,NA,NA,1,NA,82,0
9791,23016,"Willow Creek at Heppner WWTP 5 feet downstream of outfall",45.370556,-119.572861,54.4,1200159457949,"Willow Creek",NA,NA,NA,NA,0,0,0,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1864,"Umatilla","Mixing zone. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,1,54.4,1200159457949,1,NA,265,0
9792,28732,"Johnson Creek at SE 72nd Avenue and Bell",45.45565,-122.59273,4.6,1226465454422,"Johnson Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,154,"Willamette",NA,1,0,4.6,1226465454422,1,NA,NA,0
9793,25031,"Pony Slough at Coca Cola bottling plant (Coos Bay)",43.391464,-124.234994,1.2,1242319434076,"Pony Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,13,"South Coast","Estuary determined by salinty or conductivity and verified by GIS.",1,0,1.2,1242319434076,1,90,320,0
9794,26740,"Soap Creek at Robison Road (tributary to Luckiamute)",44.72028,-123.25398,7.7,1231630447305,"Soap Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,217,"Willamette",NA,1,0,7.7,1231630447305,1,NA,126,0
9795,24227,"Multnomah (PWSID 00296) Fairview, Well 3",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Drinking water.",0,0,NA,NA,0,NA,NA,0
9796,21805,"Tillamook River at River Mile 14.89",45.351989,-123.830931,13.4,1238834454692,"Tillamook River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,144,"North Coast",NA,1,0,13.4,1238834454692,1,NA,71,0
9797,30461,"Squaw Creek at confluence with North & South Forks of Squaw Creek",43.7448,-117.7061,3.4,1176903437898,"Squaw Creek",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2930,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,3.4,1176903437898,1,NA,219,0
9825,25372,"Elk Creek, tributary to Long Tom River, at Crow-Vaughan Road near Noti",44.055556,-123.451111,0.1,1234510440554,"Elk Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,420,"Willamette",NA,1,0,0.1,1234510440554,1,NA,61,0
9826,25913,"50880 S. Huntington Road (ESE)",43.648547,-121.501657,0.34,1215069436508,"Unnamed Stream",NA,NA,NA,NA,1,0,1,"24K",0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Surface water samples at this location. No 100K stream. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,1,NA,647,0
9827,34028,"Luckiamute River upstream from Soap Creek (Willamette)",44.7311,-123.1638,2.58,1231480447559,"Luckiamute River",NA,NA,NA,NA,1,0,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,157,"Willamette","Luckiamute River is named on 24K but not 100K layer.",0,0,0,NA,1,NA,NA,0
9828,11114,"Little Luckiamute River at Elkins Road",44.797194,-123.2915,0.8,1232878447914,"Little Luckiamute River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,203,"Willamette",NA,1,0,0.8,1232878447914,1,NA,78,0
9829,31331,"Shady Cove WWTP influent",42.561605,-122.834152,NA,NA,"Langel Creek",NA,NA,NA,NA,0,1,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Rogue","Municipal waste Influent. Municipal Effluent Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,1,NA,NA,0,NA,742,0
9830,26760,"Multnomah Channel downstream of Gilbert River",45.73587,-122.8473,11.5,1227863458618,"Multnomah Channel",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,"Willamette",NA,1,0,11.5,1227863458618,1,NA,NA,0
9831,33644,"North Fork Beaver Creek at Ona Grange river mile 4.8",44.50304,-124.0216,4.33,1240746445231,"Beaver Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,39,"Mid Coast","Site is clearly on Beaver Creek according to 100K layer (ds of NF Beaver confluence).",0,0,0,NA,1,NA,89,0
9832,29316,"Sunset Bay State Park Beach at restroom",43.33363,-124.37268,236.5,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,0,"Southern Oregon Coastal",0,0,1,0,0,0,1,1,"Marine",1,"OR110179","Sunset Bay State Park Beach",3,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,16,1242091436511,1,33.9,NA,0
9833,20660,"Youngs Bay",46.188333,-123.911667,8,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,8,1240483462464,1,NA,NA,0
7757,30673,"Sixes River below Elephant Rock Creek",42.8053,-124.3236,16.8,1245439428541,"Sixes River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,200,"South Coast",NA,1,0,16.8,1245439428541,1,NA,117,0
7758,31812,"Floras Lake at SW-E finger",42.88456,-124.50324,NA,NA," ",0,1245047428942,"Floras Lake","StreamNet",1,0,1,"100K",1,"Southern Oregon Coastal",0,0,0,0,0,1,0,0,NA,NA,NA,NA,62,"South Coast","Site is on SE arm of Floras Lake near mouth of eastern unnamed stream.",0,0,0,NA,1,NA,95,0
7759,28466,"Wildwood Creek upstream of Turner Creek",45.39778,-123.28333,2.7,1232587453714,"Turner Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,417,"Willamette",NA,1,0,2.7,1232587453714,1,NA,120,0
7760,25810,"Anthony Creek at Lost Valley Education Center, 50 feet upstream of bridge",43.875,-122.829444,1.2,1228229438990,"Anthony Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1066,"Willamette",NA,1,0,1.2,1228229438990,1,NA,75,0
7761,29940,"Beaver Creek 1",46.020668,-123.32247,1.84,1233350460016,"Beaver Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,610,"North Coast",NA,0,0,NA,NA,1,NA,72,0
7762,29989,"Beaver Creek (Pudding)",44.924741,-122.79047,4.7,1228447449707,"Beaver Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,597,"Willamette",NA,1,0,4.7,1228447449707,1,NA,67,0
7763,28784,"Dry Muddy Creek at North Coburg and Wilkins Road (tributary to Muddy Creek at River Mile 40.9, to Willamette River at River Mile 132.6, right bank)",44.1669,-123.0716,6.7,1231129442500,"Dry Muddy Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,377,"Willamette",NA,1,0,6.7,1231129442500,1,NA,NA,0
7764,11105,"Rickreall Creek at Levens Street (Dallas)",44.925917,-123.318889,14.2,1231136449288,"Rickreall Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,305,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,14.2,1231136449288,1,NA,214,0
7765,23070,"Lazy Creek at mouth (Bear, Rogue)",42.318083,-122.851722,11.7,1229691424326,"Bear Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1391,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,11.7,1229691424326,1,NA,715,0
7766,30742,"Skipanon R US of Shoreline WWTP outfall",46.096,-123.9127,5.8,1239211461664,"Skipanon River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,23,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",1,0,5.8,1239211461664,1,NA,178,0
7767,25226,"DEQ2092, 51309 Riverland Avenue",43.66365,-121.5417,0,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4249,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,140,0
7768,21633,"Redrock Creek at Hwy 217",45.427797,-122.75194,0.3,1227626454239,"Redrock Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,210,"Willamette",NA,1,0,0.3,1227626454239,1,NA,172,0
7769,26059,"Klamath River at USGS Gage #5095",42.133277,-121.960694,231.82,1221913420005,"Klamath River",NA,NA,NA,NA,1,0,1,NA,0,"Klamath",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4062,"Klamath",NA,1,0,23.2,1221913420005,1,NA,160,0
7770,33882,"EUG1",44.12273,-123.10288,NA,NA,"McKenzie River",0,1230994441220,"Unnamed","PNW_Waterbody",1,0,1,"100K",1,"Willamette",0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,"Willamette","Lake LLID from PNW_Waterbody. Pond at confluence of Willamette R and McKenzie R; discharge to McKenzie R.",0,0,0,NA,1,NA,NA,0
7771,30942,"North Yamhill River below Turner Creek",45.370111,-123.255667,19.9,1231445452259,"North Yamhill River",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,200,"Willamette",NA,1,0,19.9,1231445452259,1,NA,138.8,0
7772,20663,"Cathlamet Bay",46.217222,-123.672222,20.2,1240483462464,"Columbia River",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,20.2,1240483462464,1,NA,NA,0
7773,23019,"Stage Gulch 100 feet downstream of Stanfield WWTP outfall",45.782583,-119.234167,21.4,1193384459144,"Umatilla River",NA,NA,NA,NA,1,0,0,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,584,"Umatilla","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,1,21.4,1193384459144,1,NA,688,0
9410,30220,"OR03-0006 Pacific Ocean, 2.8 nautical miles southwest of Siuslaw River mouth",44.009688,-124.206969,185.6,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34,NA,0
9411,29341,"Siletz Bay Beach (Taft) 300 meters west of turnaround",44.92732,-124.02511,0,1240207449091,"Siletz River",NA,NA,NA,NA,1,0,1,"100K",1,"Northern Oregon Coastal",0,0,0,0,1,0,1,1,"Marine",1,"OR400253","Siletz Bay Beach",3,"Mid Coast","Estuary Source 13.",1,0,0,NA,1,34.9,NA,0
9412,22689,"North Wasco Landfill MW-5",45.561742,-121.141683,NA,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Hood","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,240,0
9555,14635,"DEQ505, Wallace L. Williams, 14365 Fern Dell Lane",43.627778,-121.613333,NA,NA,"",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,207,0
9556,30318,"Hugh Creek",44.91397,-122.20618,1.8,1222020449368,"Hugh Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2838,"Willamette",NA,1,0,1.8,1222020449368,1,NA,38,0
9557,33810,"Malheur River at River Mile 62.2, downstream of Namorf",43.78644,-117.70995,62.97,1169731440585,"Malheur River",NA,NA,NA,NA,1,0,0,NA,1,"Middle Snake-Boise",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2576,"Malheur",NA,0,0,0,NA,1,NA,167,0
9558,30713,"Skipanon River near pulp dock",46.17245,-123.91268,1.4,1239022461912,"Skipanon Waterway",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,1.4,1239022461912,1,15,24400,0
9559,28303,"Elk Creek at ODFW Hatchery",42.73667,-124.39916,13.7,1245315428055,"Elk River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,312,"South Coast",NA,1,0,13.7,1245315428055,1,NA,99,0
9560,31354,"Whetstone Creek tributary",44.88189,-122.16989,0.3,1221720448853,"Unnamed Stream",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3002,"Willamette",NA,1,0,0.3,1221720448853,1,NA,45,0
9561,25838,"Deschutes River upstream of Steelhead Falls",44.41564,-121.28925,126.2,1209151456389,"Deschutes River",NA,NA,NA,NA,1,0,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2362,"Deschutes",NA,1,0,126.2,1209151456389,1,NA,136,0
9562,33853,"Willamette River at River Mile 63 near Dayton",45.169931,-123.006047,62.48,1227618456580,"Willamette River",NA,NA,NA,NA,1,0,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,75,"Willamette",NA,0,0,0,NA,1,NA,70,0
9563,25363,"Parsons Creek (Mohawk, McKenzie)",44.195899,-122.94591,4.9,1228740441638,"Parsons Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1319,"Willamette",NA,1,0,4.9,1228740441638,1,NA,48,0
9564,10398,"Snake River at Hwy 20 (Nyssa)",43.866639,-116.999361,384,1190296461886,"Snake River",NA,NA,NA,NA,1,0,0,NA,0,"Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2169,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,384,1190296461886,1,NA,700,0
9565,10421,"Rogue River at Hwy 234 (north of Gold Hill)",42.432694,-123.089389,117.1,1244292424210,"Rogue River",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1017,"Rogue",NA,1,0,117.1,1244292424210,1,NA,160,0
9566,13195,"Testament Creek at River Mile 4.17",45.245861,-123.5225,4,1235961452456,"Testament Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1568,"North Coast",NA,1,0,4,1235961452456,1,NA,79,0
9567,30679,"Deer Creek below Cronin Creek (South Yamhill)",45.16583,-123.38694,12.6,1232578451336,"Deer Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,253,"Willamette",NA,1,0,12.6,1232578451336,1,NA,129,0
9568,13438,"Tillamook River at Tillamook Loop/Fraser Road",45.430556,-123.845,4.1,1238834454692,"Tillamook River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,3,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",1,0,4.1,1238834454692,1,0.4,9600,0
9569,29250,"Otter Rock Beach against the head",44.74604,-124.06401,126.79,1240637462558,"Pacific Ocean",NA,NA,NA,NA,1,0,1,NA,1,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR742120","Otter Rock Beach",0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,0,NA,1,34.8,NA,0
9570,22664,"Nestucca Bay W Lobe at E Channel",45.173137,-123.955088,1.1,1239690451606,"Nestucca Bay",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,7,"North Coast","Estuary Source 8.",1,0,1.1,1239690451606,1,31.8,NA,0
9571,13295,"Nehalem Bay at Wheeler",45.6916,-123.8821,0.6,1238951456889,"Nehalem River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 7.",1,0,0.6,1238951456889,1,230,71100,0
9572,13338,"Yaquina River at Old Shingle Mill Ramp",44.605556,-123.944722,12.2,1240830446097,"Yaquina River",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"Mid Coast","Estuary Source 17.",1,0,12.2,1240830446097,1,26.1,36000,0
9573,35107,"Clackamas River, 75 feet DS of outfall",45.29679,-122.34683,23.11,1226050453723,"Clackamas River",NA,NA,NA,NA,1,0,1,"100K",1,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,387,"Willamette",NA,0,0,0,NA,1,NA,108,0
9574,12797,"Bachelor Creek at Elkhorn Road Bridge",43.458083,-123.232833,0.8,1232417434496,"Bachelor Creek",NA,NA,NA,NA,1,0,0,NA,0,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,479,"Umpqua",NA,1,0,0.8,1232417434496,1,NA,99,0
9575,11323,"Johnson Creek at SE 45th Avenue (Portland)",45.461667,-122.616111,3.1,1226465454422,"Johnson Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,92,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",1,0,3.1,1226465454422,1,NA,260,0
9576,23966,"Trapper Creek at mouth, tributary to Canton Creek (Steamboat Creek, North Umpqua)",0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,NA,"No lat/long.",1,0,0,NA,0,NA,NA,0
9577,14569,"DEQ183, Ken Stevens, Patkin Creek/Collar Drive",43.615278,-121.603611,NA,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,105,0
9578,25881,"DEQ2122, 15766 Davis Avenue",43.690883,-121.536967,0,NA," ",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4242,"Deschutes","Groundwater.",0,0,NA,NA,0,NA,104,0
9579,23448,"DEQ546, 53955 Huntington Road",43.754728,-121.469886,NA,NA,"Paulina Creek",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,0,NA,NA,0,NA,721,0
9580,20669,"Cathlamet Bay",46.188611,-123.746389,2.3,1237617462187,"Cathlamet Bay",NA,NA,NA,NA,1,0,0,NA,0,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 3.",1,0,2.3,1237617462187,1,NA,NA,0
9581,23866,"South Fork Berry Creek at River Mile 0.75 (Soap, Lukiamute, Willamette)",44.707888,-123.297545,0.5,1233014447155,"South Fork Berry Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,436,"Willamette",NA,1,0,0.5,1233014447155,1,NA,125,0
9582,24579,"DEQxxxx, 53136 Bridge Drive (Textile Filter Effluent-Chamer)",43.730201,-121.494503,0,NA,"Little Deschutes River",NA,NA,NA,NA,0,1,0,NA,0,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4190,"Deschutes","Groundwater. Industrial Effluent. Septic Effluent. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,1,NA,NA,0,NA,797,0
9583,35568,"Indian Creek below Indian Creek Rd at RM 1.7",45.691075,-121.5390027,1.71,1215104457009,"Indian Creek",NA,NA,NA,NA,1,0,1,"100K",0,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,486,"Hood",NA,0,0,0,NA,1,NA,NA,0
10188,24445,"Grasshopper Creek, 4.2 miles on FSR 3170 (South Fork John Day, John Day)",44.04778,-119.25261,1.3,1192675440317,"Grasshopper Creek",NA,NA,NA,NA,1,0,0,NA,0,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4964,"John Day",NA,1,0,1.3,1192675440317,1,NA,NA,0
10189,24446,"Camas Creek, at mile post 13 on Hwy 244 (North Fork John Day, John Day)",45.17222,-118.73584,24.9,1189961450100,"Camas Creek",NA,NA,NA,NA,1,0,0,NA,0,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3970,"John Day",NA,1,0,24.9,1189961450100,1,NA,NA,0
10190,24448,"Cottonwood Creek 2 mi after crossing EF Cottonwood (NF John Day)",44.75606,-119.41414,4.63,1194194448139,"Cottonwood Creek",NA,NA,NA,NA,1,0,0,NA,1,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"John Day",NA,0,0,0,NA,1,NA,NA,0
10191,24984,"South Fork Rock Creek at headwaters (Nehalem)",45.78043,-123.44283,2.4,1234681458072,"South Fork Rock Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1598,"North Coast",NA,1,0,2.4,1234681458072,1,NA,NA,0
10192,25275,"North Santiam River at RM 89.6",44.57028,-121.99991,76.64,1230064446868,"North Santiam River",NA,NA,NA,NA,1,0,0,NA,1,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"Willamette",NA,0,0,0,NA,1,NA,NA,0
10193,25290,"Maria Creek (Siuslaw)",44.17962,-123.89466,0.48,1238859441785,"Maria Creek",NA,NA,NA,NA,1,0,0,NA,1,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"Mid Coast",NA,0,0,0,NA,1,NA,NA,0
10194,25374,"Tincup Creek",44.86339,-122.27982,0.5,1222748448571,"Tincup Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2490,"Willamette",NA,1,0,0.5,1222748448571,1,NA,NA,0
10195,25375,"Culp Creek",43.69991,-122.84892,0.3,1228492437033,"Culp Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1004,"Willamette",NA,1,0,0.3,1228492437033,1,NA,NA,0
10196,25377,"McClure Creek",45.85907,-123.61917,1.5,1235900458588,"McClure Creek",NA,NA,NA,NA,1,0,0,NA,0,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,594,"North Coast",NA,1,0,1.5,1235900458588,1,NA,NA,0
10197,25378,"Hinton Creek just U/S on east side of electric fence (Willow, Columbia)",45.3681,-119.44609,5.74,1195547453592,"Hinton Creek",NA,NA,NA,NA,1,0,0,NA,1,"Middle Columbia",1,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"Umatilla",NA,0,0,0,NA,1,NA,NA,0
10198,25380,"Avery Creek",42.56842,-120.53169,2.2,1205043425871,"Avery Creek",NA,NA,NA,NA,1,0,0,NA,0,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5571,"Goose & Summer Lakes",NA,1,0,2.2,1205043425871,1,NA,NA,0
10199,25382,"Dry Creek at Road 39 crossing",45.117431,-116.861575,2.7,1168775451506,"Dry Creek",NA,NA,NA,NA,1,0,0,NA,0,"Lower Snake",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4830,"Grande Ronde",NA,1,0,2.7,1168775451506,1,NA,NA,0
10200,25384,"Three Creek",44.1384,-121.59992,5.6,1215424442008,"Three Creek",NA,NA,NA,NA,1,0,0,NA,0,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5512,"Deschutes",NA,1,0,5.6,1215424442008,1,NA,NA,0
10201,25385,"Drift Creek",44.96688,-122.79566,2.4,1228342449828,"Drift Creek",NA,NA,NA,NA,1,0,0,NA,0,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,299,"Willamette",NA,1,0,2.4,1228342449828,1,NA,NA,0
