STATION_KEY,QA_QC_TYPE,SAMPLE_DATE,NAME,ABBREVIATION,Result_clean,UNIT,SAMPLE_MATRIX,METHOD_REPORTING_LIMIT,LOCATION_DESCRIPTION
31603,Sample,8/5/2004,Mercury,Total,0.108,mg/Kg dry,Whole body,0.05,"Coos Bay east side, 0.6 nautical miles west of Pierce Point"
31604,Sample,8/31/2004,Mercury,Total,0.083,mg/Kg dry,"Fillet, no skin",0.05,"Tillamook Bay, east side in Bay City Channel near Sandstone Point"
31606,Sample,9/14/2004,Mercury,Total,0.094,mg/Kg dry,Whole body,0.05,"Yaquina Bay at River Mile 3.5, near King Slough"
31606,Sample,9/14/2004,Mercury,Total,0.099,mg/Kg dry,Whole body,0.05,"Yaquina Bay at River Mile 3.5, near King Slough"
31606,Sample,9/14/2004,Mercury,Total,0.191,mg/Kg dry,"Fillet, no skin",0.05,"Yaquina Bay at River Mile 3.5, near King Slough"
31607,Sample,9/21/2004,Mercury,Total,0.133,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 17, north shore south of Knappton"
31613,Sample,7/29/2004,Mercury,Total,0.16,mg/Kg dry,Whole body,0.05,"Alsea Bay East, 0.3 nautical miles southeast of McKinney Slough"
31615,Sample,9/28/2004,Mercury,Total,0.121,mg/Kg dry,Whole body,0.05,"Alsea Bay, 0.4 nautical miles north of McKinney Slough"
31719,Sample,8/4/2004,Mercury,Total,0.55,mg/Kg wet,"Tissue, Fish",0.015,Canyon Creek 3.3 miles upstream of mouth
31720,Sample,8/4/2004,Mercury,Total,0.561,mg/Kg wet,"Tissue, Fish",0.015,Canyon Creek 3.8 miles upstream of mouth
31721,Sample,8/4/2004,Mercury,Total,0.478,mg/Kg wet,"Tissue, Fish",0.015,Canyon Creek 1.7 miles upstream of mouth
31721,Sample,8/4/2004,Mercury,Total,0.348,mg/Kg wet,"Tissue, Fish",0.015,Canyon Creek 1.7 miles upstream of mouth
31722,Sample,8/4/2004,Mercury,Total,0.065,mg/Kg wet,"Tissue, Fish",0.015,Ochoco Creek 1.6 miles upstream of Canyon Creek Junction
31722,Sample,8/4/2004,Mercury,Total,0.057,mg/Kg wet,"Tissue, Fish",0.015,Ochoco Creek 1.6 miles upstream of Canyon Creek Junction
31722,Sample,8/4/2004,Mercury,Total,0.054,mg/Kg wet,"Tissue, Fish",0.015,Ochoco Creek 1.6 miles upstream of Canyon Creek Junction
32161,Sample,8/17/2005,Mercury,Total,0.154,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 7.5, 1.3 nautical miles southwest of Chinook Point"
32164,Sample,7/28/2005,Mercury,Total,0.093,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 6.5, 0.1 nautical miles east of Clatsop Spit"
32167,Sample,8/25/2005,Mercury,Total,0.338,mg/Kg dry,Whole body,0.05,"Yaquina Bay at River Mile 3.5, 0.3 nautical miles west of Coquille Point"
32168,Sample,8/31/2005,Mercury,Total,0.256,mg/Kg dry,Whole body,0.05,"Coos Bay North Haynes Inlet, 0.2 nautical miles northwest of Green Marker #5"
32168,Sample,8/31/2005,Mercury,Total,0.077,mg/Kg dry,Whole body,0.05,"Coos Bay North Haynes Inlet, 0.2 nautical miles northwest of Green Marker #5"
32170,Sample,8/3/2005,Mercury,Total,0.108,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 17.5, 0.7 nautical miles northwest of Tongue Point"
32170,Sample,8/3/2005,Mercury,Total,0.141,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 17.5, 0.7 nautical miles northwest of Tongue Point"
32172,Sample,7/27/2005,Mercury,Total,0.113,mg/Kg dry,Whole body,0.05,Columbia River Youngs Bay North Shore near Radio Towers
32173,Sample,8/18/2005,Mercury,Total,0.136,mg/Kg dry,Whole body,0.05,Nehalem Bay 0.3 nautical miles southwest of Wheeler City Piers
32173,Sample,8/18/2005,Mercury,Total,0.138,mg/Kg dry,Whole body,0.05,Nehalem Bay 0.3 nautical miles southwest of Wheeler City Piers
32174,Sample,10/11/2005,Mercury,Total,0.12,mg/Kg dry,Whole body,0.05,"Coos Bay Isthmus Slough, 0.7 nautical miles north of Manning Gulch"
32175,Sample,8/22/2005,Mercury,Total,0.351,mg/Kg dry,Whole body,0.05,"Umpqua River at River Mile 13.8, 0.9 nautical miles downstream of Koapke Slu"
32176,Sample,10/10/2005,Mercury,Total,0.15,mg/Kg dry,Whole body,0.05,"Coquille River at River Mile 8, near Parkersburg City"
32179,Sample,9/12/2005,Mercury,Total,0.12,mg/Kg dry,Whole body,0.05,Nestucca R at RM 2.3 near Woods City (OR2005-0019)
32180,Sample,8/31/2005,Mercury,Total,0.195,mg/Kg dry,Whole body,0.05,"Coos Bay East, 0.3 nautical miles west of Pierce Point"
32180,Sample,8/31/2005,Mercury,Total,0.082,mg/Kg dry,Whole body,0.05,"Coos Bay East, 0.3 nautical miles west of Pierce Point"
32185,Sample,8/9/2005,Mercury,Total,0.14,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 21, 0.5 nautical miles southeast of Red Marker #52"
32197,Sample,8/24/2005,Mercury,Total,0.081,mg/Kg dry,Whole body,0.05,"Alsea River downstream of Drift Creek, adjecent to kin silver RV park and marina"
32212,Sample,8/11/2005,Mercury,Total,0.145,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 7, 1.0 nautical miles south of Green Marker #7"
32212,Sample,8/11/2005,Mercury,Total,0.335,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 7, 1.0 nautical miles south of Green Marker #7"
32235,Sample,9/14/2005,Mercury,Total,0.071,mg/Kg dry,Whole body,0.05,Tillamook Bay near Memaloosa Boat Ramp
32272,Sample,9/12/2006,Mercury,Total,0.098,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 11.5, 0.5 nautical miles northeast of green marker #29"
32276,Sample,8/10/2005,Mercury,Total,0.144,mg/Kg dry,Whole body,0.05,Baker Bay at west end of Sand Island
32347,Sample,9/26/2006,Mercury,Total,0.128,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 9.5, 0.25 nautical miles west of green marker #27"
32562,Sample,6/2/2005,Mercury,Total,0.104,mg/Kg wet,"Fillet, no skin",0.03,Cottage Grove Reservoir
32562,Sample,6/2/2005,Mercury,Total,0.114,mg/Kg wet,"Fillet, no skin",0.03,Cottage Grove Reservoir
32562,Sample,6/2/2005,Mercury,Total,0.11,mg/Kg wet,"Fillet, no skin",0.03,Cottage Grove Reservoir
32562,Sample,6/2/2005,Mercury,Total,0.08,mg/Kg wet,"Fillet, no skin",0.03,Cottage Grove Reservoir
32562,Sample,6/2/2005,Mercury,Total,0.1,mg/Kg wet,"Fillet, no skin",0.03,Cottage Grove Reservoir
32563,Sample,6/11/2005,Mercury,Total,0.055,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,6/11/2005,Mercury,Total,0.058,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,6/11/2005,Mercury,Total,0.056,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,6/11/2005,Mercury,Total,0.076,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,6/11/2005,Mercury,Total,0.043,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,8/8/2005,Mercury,Total,0.092,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,8/8/2005,Mercury,Total,0.114,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,8/8/2005,Mercury,Total,0.091,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32563,Sample,8/8/2005,Mercury,Total,0.315,mg/Kg wet,"Fillet, no skin",0.03,Dorena Reservoir
32682,Sample,9/3/2005,Mercury,Total,0.097,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 1"
32683,Sample,9/3/2005,Mercury,Total,0.055,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 2"
32684,Sample,9/3/2005,Mercury,Total,0.067,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 3"
32685,Sample,9/3/2005,Mercury,Total,0.101,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 4"
32686,Sample,9/3/2005,Mercury,Total,0.096,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 5"
32687,Sample,9/3/2005,Mercury,Total,0.14,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 6"
32688,Sample,9/13/2005,Mercury,Total,0.158,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 7"
32689,Sample,9/24/2005,Mercury,Total,0.112,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, small mouth bass, station 8"
32692,Sample,9/13/2005,Mercury,Total,0.084,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 1"
32693,Sample,9/25/2005,Mercury,Total,0.064,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 2"
32694,Sample,9/26/2005,Mercury,Total,0.069,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 3"
32695,Sample,9/26/2005,Mercury,Total,0.12,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 4"
32696,Sample,9/26/2005,Mercury,Total,0.113,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 5"
32697,Sample,9/30/2005,Mercury,Total,0.105,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 6"
32698,Sample,9/30/2005,Mercury,Total,0.064,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 7"
32699,Sample,10/3/2005,Mercury,Total,0.07,mg/Kg wet,"Fillet, no skin",0.03,"Howard Prairie Reservoir, rainbow trout, station 8"
32714,Sample,8/31/2005,Mercury,Total,0.735,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 1"
32715,Sample,8/31/2005,Mercury,Total,0.394,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 2"
32716,Sample,8/31/2005,Mercury,Total,0.43,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 3"
32717,Sample,8/31/2005,Mercury,Total,0.832,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 4"
32718,Sample,9/2/2005,Mercury,Total,2.66,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 5"
32719,Sample,9/2/2005,Mercury,Total,0.362,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 6"
32720,Sample,10/17/2005,Mercury,Total,0.643,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 7"
32721,Sample,10/18/2005,Mercury,Total,0.518,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, small mouth bass, station 8"
32722,Sample,9/2/2005,Mercury,Total,0.106,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 1"
32723,Sample,10/17/2005,Mercury,Total,0.11,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 2"
32724,Sample,10/17/2005,Mercury,Total,0.18,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 3"
32725,Sample,10/17/2005,Mercury,Total,0.183,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 4"
32726,Sample,10/17/2005,Mercury,Total,0.158,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 5"
32727,Sample,10/18/2005,Mercury,Total,0.201,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 6"
32728,Sample,10/18/2005,Mercury,Total,0.254,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 7"
32729,Sample,10/18/2005,Mercury,Total,0.251,mg/Kg wet,"Fillet, no skin",0.03,"Emigrant Lake, rainbow trout, station 8"
32730,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 1"
32731,Sample,9/8/2005,Mercury,Total,0.044,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 2"
32732,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 3"
32733,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 4"
32734,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 5"
32735,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 6"
32736,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 7"
32737,Sample,9/8/2005,Mercury,Total,0.03,mg/Kg wet,"Fillet, no skin",0.03,"Fish Lake, rainbow trout, station 8"
32738,Sample,9/12/2005,Mercury,Total,0.126,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 1"
32739,Sample,9/12/2005,Mercury,Total,0.184,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 2"
32740,Sample,9/12/2005,Mercury,Total,0.264,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 3"
32741,Sample,9/12/2005,Mercury,Total,0.389,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 4"
32742,Sample,9/12/2005,Mercury,Total,0.149,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 5"
32743,Sample,9/12/2005,Mercury,Total,0.444,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 6"
32744,Sample,9/12/2005,Mercury,Total,0.404,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 7"
32745,Sample,9/12/2005,Mercury,Total,0.425,mg/Kg wet,"Fillet, no skin",0.03,"Agate Lake, large mouth bass, station 8"
32935,Sample,9/26/2006,Mercury,Total,0.08,mg/Kg dry,Whole body,0.05,"Columbia River Youngs Bay, 0.15 nautical miles northeast of Daggett Point"
32936,Sample,9/20/2006,Mercury,Total,0.084,mg/Kg dry,Whole body,0.05,Smith River at River Mile 0.9 near north tip of Blacks Island
32937,Sample,8/22/2006,Mercury,Total,0.067,mg/Kg dry,Whole body,0.05,Siletz Bay at River Mile 0.2 west of Siletz Keys
32938,Sample,7/11/2006,Mercury,Total,0.092,mg/Kg dry,Whole body,0.05,"Coos Bay SE, 0.2 nautical miles east of Iso green marker"
32939,Sample,9/14/2006,Mercury,Total,0.09,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 21, 0.9 nautical miles east of red marker #4"
32940,Sample,8/9/2006,Mercury,Total,0.061,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 16.2, 1.0 nautical miles northeast of green marker #39"
32940,Sample,8/9/2006,Mercury,Total,0.116,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 16.2, 1.0 nautical miles northeast of green marker #39"
32942,Sample,9/28/2006,Mercury,Total,0.103,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 14, 0.3 nautical miles east of the Astoria Bridge"
32944,Sample,9/18/2006,Mercury,Total,0.085,mg/Kg dry,Whole body,0.05,"Alsea Bay, 0.44 nautical miles southeast of McKinney Slough"
32945,Sample,7/25/2006,Mercury,Total,0.088,mg/Kg dry,Whole body,0.05,"Yaquina Bay, 0.12 nautical miles west of green marker #17"
32946,Sample,7/13/2006,Mercury,Total,0.06,mg/Kg dry,Whole body,0.05,Coos Bay North near Pony Slough mouth
32947,Sample,9/13/2006,Mercury,Total,0.108,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 6.2, 0.35 nautical miles south of green marker #21"
32948,Sample,8/24/2006,Mercury,Total,0.153,mg/Kg dry,Whole body,0.05,Columbia River at River Mile 3.5 just north of Sand Island
32949,Sample,7/20/2006,Mercury,Total,0.069,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 19, 0.4 nautical miles northeast of marker #44"
32950,Sample,9/27/2006,Mercury,Total,0.181,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 7, 0.3 nautical miles southwest of Desdemona Sands marker"
32952,Sample,8/17/2006,Mercury,Total,0.103,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 18.5, just north of Taylor Sands"
32953,Sample,8/15/2006,Mercury,Total,0.101,mg/Kg dry,Whole body,0.05,"Columbia River at River Mile 15, 1.3 nautical miles southeast of Point Ellice"
32955,Sample,8/23/2006,Mercury,Total,0.063,mg/Kg dry,Whole body,0.05,"Tillamook Bay East, 0.6 nautical miles northwest of Sandstone Point"
32956,Sample,7/26/2006,Mercury,Total,0.154,mg/Kg dry,Whole body,0.05,"Netarts Bay Central, 0.5 nautical miles southwest of Yager CR mouth"
32957,Sample,9/19/2006,Mercury,Total,0.077,mg/Kg dry,Whole body,0.05,Umpqua River at River Mile 6 west of The Point
32958,Sample,7/12/2006,Mercury,Total,0.12,mg/Kg dry,Whole body,0.05,"Coos Bay West, 0.05 nautical miles east of red marker #8"
32959,Sample,8/23/2006,Mercury,Total,0.058,mg/Kg dry,Whole body,0.05,"Tillamook Bay South, 1.0 nautical miles southwest of Bay City"
33617,Sample,8/17/2009,Mercury,NA,0.06,mg/Kg wet,Whole body,0.03,Willamette River at Willamette Falls directly downstream from locks
33617,Sample,8/19/2009,Mercury,NA,0.26,mg/Kg wet,Whole body,0.03,Willamette River at Willamette Falls directly downstream from locks
33617,Sample,8/26/2009,Mercury,NA,0.16,mg/Kg wet,Whole body,0.03,Willamette River at Willamette Falls directly downstream from locks
33776,Sample,8/16/2006,Mercury,Total,0.032,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Peterson Creek
33777,Sample,8/16/2006,Mercury,Total,0.034,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek above Elliot Creek
33778,Sample,8/16/2006,Mercury,Total,0.031,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Sears Creek
33779,Sample,8/16/2006,Mercury,Total,0.035,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek at Spears Meadow
33780,Sample,8/16/2006,Mercury,Total,0.045,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Buck Creek
33781,Sample,8/16/2006,Mercury,Total,0.03,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek above Cougar Campground
33782,Sample,8/17/2006,Mercury,Total,0.036,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Cornez Creek
33783,Sample,8/17/2006,Mercury,Total,0.036,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Longhollow Creek
33784,Sample,8/17/2006,Mercury,Total,0.03,mg/Kg wet,"Tissue, Fish",0.03,Marks Creek below Crystal Creek
33785,Sample,8/15/2006,Mercury,Total,0.207,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek between Hon and Garden
33786,Sample,8/15/2006,Mercury,Total,0.219,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek below Metal Creek
33787,Sample,8/14/2006,Mercury,Total,0.051,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek at Judy Creek
33788,Sample,8/15/2006,Mercury,Total,0.03,mg/Kg wet,"Tissue, Fish",0.03,Coyle Creek headwaters below FSR 2610
33789,Sample,8/15/2006,Mercury,Total,0.175,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek between Coyle and Canyon
33790,Sample,8/16/2006,Mercury,Total,0.15,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek below Camp Branch Creek
33792,Sample,8/15/2006,Mercury,Total,0.045,mg/Kg wet,"Tissue, Fish",0.03,Duncan Creek headwaters
33793,Sample,8/15/2006,Mercury,Total,0.037,mg/Kg wet,"Tissue, Fish",0.03,Ochoco Creek below Ahalt Creek
33839,Sample,8/15/2006,Mercury,Total,0.412,mg/Kg wet,"Tissue, Fish",0.03,Canyon Creek headwaters below Cline Creek
34193,Sample,6/23/2009,Mercury,NA,0.46,mg/Kg wet,"Fillet, no skin",0.03,White Salmon River at mouth (WA) (Columbia)
34198,Sample,9/14/2010,Mercury,NA,0.09,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
34198,Sample,9/14/2010,Mercury,NA,0.06,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
34198,Sample,9/14/2010,Mercury,NA,0.47,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
34198,Sample,9/14/2010,Mercury,NA,0.44,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
34198,Sample - Field Primary,9/14/2010,Mercury,NA,1,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
34198,Sample - Field Duplicate,9/14/2010,Mercury,NA,0.98,mg/Kg wet,"Fillet, no skin",0.03,Willamette R at Jon Storm Park boat dock
35195,Sample,6/23/2008,Mercury,NA,0.49,mg/Kg wet,"Fillet, no skin",0.03,North Tenmile Lake at ODFW STA 1
35196,Sample,6/23/2008,Mercury,NA,1.43,mg/Kg wet,"Fillet, no skin",0.03,North Tenmile Lake at ODFW STA 3
35196,Sample,6/23/2008,Mercury,NA,1.36,mg/Kg wet,"Fillet, no skin",0.03,North Tenmile Lake at ODFW STA 3
35197,Sample,6/23/2008,Mercury,NA,1.16,mg/Kg wet,"Fillet, no skin",0.03,North Tenmile Lake at ODFW STA 4
35198,Sample,6/23/2008,Mercury,NA,0.29,mg/Kg wet,"Fillet, no skin",0.03,North Tenmile Lake at ODFW STA 5
35199,Sample,6/23/2008,Mercury,NA,0.8,mg/Kg wet,"Fillet, no skin",0.03,South Tenmile Lake at ODFW STA 1
35199,Sample,6/23/2008,Mercury,NA,0.96,mg/Kg wet,"Fillet, no skin",0.03,South Tenmile Lake at ODFW STA 1
35200,Sample,6/23/2008,Mercury,NA,0.65,mg/Kg wet,"Fillet, no skin",0.03,South Tenmile Lake at ODFW STA 4
35201,Sample,6/23/2008,Mercury,NA,0.74,mg/Kg wet,"Fillet, no skin",0.03,South Tenmile Lake at ODFW STA 7
35202,Sample,6/23/2008,Mercury,NA,0.71,mg/Kg wet,"Fillet, no skin",0.03,South Tenmile Lake at ODFW STA 8
35234,Sample,8/6/2008,Mercury,NA,0.15,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Vernita Bridge
35235,Sample,8/1/2008,Mercury,NA,0.22,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Kennewick-Wade Island
35236,Sample,7/16/2008,Mercury,NA,0.1,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Bridgeport 
35237,Sample,7/14/2008,Mercury,NA,0.12,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Chelan 
35238,Sample,7/29/2008,Mercury,NA,0.17,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at East Vernita Bridge
35239,Sample,8/3/2008,Mercury,NA,0.41,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Port Kelley 
35240,Sample,7/12/2008,Mercury,NA,0.23,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Daroga
35241,Sample,8/5/2008,Mercury,NA,0.07,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Beverly 
35242,Sample,8/2/2008,Mercury,NA,0.07,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Savage Island 
35244,Sample,7/11/2008,Mercury,NA,0.19,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Rock Island (Wenatchee)
35245,Sample,7/3/2008,Mercury,NA,0.28,mg/Kg dry,"Fillet, no skin",0.03,Columbia River at Babcock Bench
35246,Sample,8/2/2008,Mercury,NA,0.08,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Johnson Island
35247,Sample,7/9/2008,Mercury,NA,0.75,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Rufus Wood
35248,Sample,7/11/2008,Mercury,NA,0.11,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Wenatchee Pumpstation
35249,Sample,7/3/2008,Mercury,NA,0.33,mg/Kg dry,"Fillet, no skin",0.03,Columbia River at Cresent Bar
35250,Sample,8/1/2008,Mercury,NA,0.14,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Snake River Confluence
35251,Sample,7/12/2008,Mercury,NA,0.69,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Goose Fall
35252,Sample,8/3/2008,Mercury,NA,0.43,mg/Kg wet,"Fillet, no skin",0.03,Columbia River at Lake Wallula Gap
35317,Sample,6/25/2009,Mercury,NA,0.14,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Cascade Locks 0.3 Mi US of Channel Marker 12 (St Mi 149.4)
35317,Sample,6/25/2009,Mercury,NA,0.17,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Cascade Locks 0.3 Mi US of Channel Marker 12 (St Mi 149.4)
35317,Sample,6/25/2009,Mercury,NA,0.1,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Cascade Locks 0.3 Mi US of Channel Marker 12 (St Mi 149.4)
35317,Sample,6/25/2009,Mercury,NA,0.09,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Cascade Locks 0.3 Mi US of Channel Marker 12 (St Mi 149.4)
35318,Sample,6/23/2009,Mercury,NA,0.17,mg/Kg wet,"Fillet, no skin",0.03,Columbia R US of Drano Lake at Channel Marker 30 St Mi 163.6
35318,Sample,6/23/2009,Mercury,NA,0.19,mg/Kg wet,"Fillet, no skin",0.03,Columbia R US of Drano Lake at Channel Marker 30 St Mi 163.6
35319,Sample,7/2/2009,Mercury,NA,0.19,mg/Kg wet,"Fillet, no skin",0.03,Columbia R Lake Umatilla at Channel Marker 18 St Mi 238.7
35319,Sample,7/2/2009,Mercury,NA,0.18,mg/Kg wet,"Fillet, no skin",0.03,Columbia R Lake Umatilla at Channel Marker 18 St Mi 238.7
35319,Sample,7/2/2009,Mercury,NA,0.12,mg/Kg wet,"Fillet, no skin",0.03,Columbia R Lake Umatilla at Channel Marker 18 St Mi 238.7
35319,Sample,7/2/2009,Mercury,NA,0.31,mg/Kg wet,"Fillet, no skin",0.03,Columbia R Lake Umatilla at Channel Marker 18 St Mi 238.7
35320,Sample,6/30/2009,Mercury,NA,0.75,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
35320,Sample,6/30/2009,Mercury,NA,0.63,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
35320,Sample,6/30/2009,Mercury,NA,0.28,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
35320,Sample,6/30/2009,Mercury,NA,0.54,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
35320,Sample,6/30/2009,Mercury,NA,0.32,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
35320,Sample,6/30/2009,Mercury,NA,0.43,mg/Kg wet,"Fillet, no skin",0.03,Columbia R at Crow Butte Powerline St Mi 263.3
