"STREAM_LLID","LAKE_LLID","STATION","DEC_LAT","DEC_LONG","DESCRIPTION","RIVER_MILE","MATRIX","USE_Final"
"1240637462558",NA,"30774","44.83925","-124.0513","Fogarty CR at mouth","116.45","ES",1
"1242038436694",NA,"20695","43.722222000000002","-124.123611","Umpqua River","8.5999999999999996","ES",1
"1215146456436",NA,"28853","45.628610000000002","-121.52306","Lenz Creek upstream of Stadelman-Whitney discharge","1.2","FW",1
"1240637462558",NA,"30508","45.695520000000002","-123.94159999999999","Nehalem Bay State Park Beach","46.299999999999997","SW",1
"1240637462558",NA,"29309","42.047890000000002","-124.28982999999999","Mill Beach South Cove 140 meters north of Bluff, Brookings","350.87","SW",1
"1228400458172",NA,"33637","45.779699999999998","-122.8728","Scapoose Creek at West Lane Road (Multnomah Channel)","4.8399999999999999","FW",1
"1238395445880",NA,"29907","44.618971000000002","-123.80042","Bear Creek","3.4100000000000001","FW",1
"1240483462464",NA,"34517","45.705599999999997","-121.47839999999999","Columbia River Shoreline at Koberg Beach Wayside","167.30000000000001","FW",1
"1224988454776",NA,"28801","45.476900000000001","-122.49720000000001","Kelly Creek at 159th Avenue USGS Gage 14211499 (tributary to Johnson Creek at River Mile 10.8, to Willamette River at River Mile 18.5)","0.10000000000000001","FW",1
"1240099440466",NA,"23823","44.085856","-123.9838","Condon Creek at River Mile 4.4 (Siuslaw, North Fork)","4.7999999999999998","FW",1
"1235830437522",NA,"21831","43.749079000000002","-123.58316000000001","Halfway Creek tributary at River Mile 0.29","0.20000000000000001","FW",1
"1170508447455",NA,"35184","45.034190000000002","-117.89466","Powder River 100 ft d/s from City of N. Powder outfall","81.329999999999998","FW",1
"1241096442243",NA,"32594","44.214730000000003","-124.01833000000001","Tenmile Creek at new Forest Service Campground, River Mile 5.94","5.9400000000000004","FW",1
"1238136423789",NA,"21851","42.380994000000001","-123.81273299999999","Panther Creek at River Mile 0.17","0.10000000000000001","FW",1
"1214536438546",NA,"24656","43.702517999999998","-121.49733000000001","52386 Glenwood Drive (BKE)","24.309999999999999","FW",1
"1240483462464",NA,"23989","46.114199999999997","-122.9783","OR2000-0007, Columbia River 7","62.5","FW",1
"1174485450061",NA,"34417","45.053199999999997","-117.4635","Phillips Ditch at start below concrete weir","8.1400000000000006","FW",1
"1170508447455",NA,"26594","44.7913","-117.30589000000001","Powder River at River Mile 26 (Snake), directly upstream of Hwy 86 bridge, downstream of Maiden Creek","23.5","FW",1
"1212676445778","1212653445438","33212","44.52901","-121.26441","Crooked River arm at bridge","3.46","FW",1
"1239211461664",NA,"24038","46.1021","-123.91419999999999","Skipanon R DS of Plyter Structure Dam (Carnahan)","5.4000000000000004","ES",1
"1241417430803",NA,"25761","42.857895999999997","-124.05158900000001","South Fork Coquille River at River Mile 31.5, Orchard State Park","31.5","FW",1
"1184802460383",NA,"32010","45.999178000000001","-118.435202","West Prong Little Walla Walla River north of Stateline Road","5.0599999999999996","FW",1
"1227374432204",NA,"28417","43.218719999999998","-122.73341000000001","Hemlock Creek at 290","0.25","FW",1
"1221913420005",NA,"11603","42.183416999999999","-121.784944","Klamath River at south end of Dog Pound Island","237.38","FW",1
"1227618456580",NA,"18742","45.465277999999998","-122.662722","Willamette River at Sellwood Park Boat Dock","16.600000000000001","FW",1
"1240637462558",NA,"31961","45.762949999999996","-123.9678","Smuggler Cove N of unnamed CR","40.810000000000002","SW",1
"1240637462558",NA,"29319","43.347749999999998","-124.34717999999999","Bastendorf Beach, middle access","233.90000000000001","SW",1
"1236297420322",NA,"26614","42.028272000000001","-123.615419","Page Creek at approximately River Mile 0.7 (Illinois, East Fork Illinois, Rogue)","0.80000000000000004","FW",1
"1219591424414",NA,"10770","42.514611000000002","-121.916194","Williamson River at Williamson River Store","6.5","FW",1
"1239233460714","1239229460777","29754","46.076900000000002","-123.92400000000001","Sunset Lake at center of S basin","0.39000000000000001","FW",1
"1230673441173",NA,"33833","44.117609999999999","-123.06522","McKenzie River           ","2.1400000000000001","FW",1
"1222080446950",NA,"29654","44.652630000000002","-122.13124000000001","Blowout Creek at NFD Road 10, River Mile 5.3 (tributary to North Santiam River at River Mile 52.3)","5.4000000000000004","FW",1
"1183090448074",NA,"33933","44.812049999999999","-118.29911","Ibex Mine water discharge from mine adit #4","0.73999999999999999","FW",1
"1223019455046",NA,"31377","45.510660000000001","-122.28507999999999","Big Creek","1.0","FW",1
"1238985454957",NA,"13475","45.585000000000001","-123.798333","Kilchis River at bridge","12.6","FW",1
"1240483462464","1199043458327","35903","45.731699999999996","-120.22029999999999","Columbia River at Roosevelt Park Launch Site (WA)","238.09999999999999","FW",1
"1217627456975",NA,"31477","45.687246999999999","-121.765152","Harphon Creek, LC reference site","0.83999999999999997","FW",1
"1231973440631",NA,"20846","44.059944000000002","-123.134306","Ua3-2 SW tributary to A3 Channel at Pennington Corner","3.8199999999999998","FW",1
"1232847430231",NA,"33249","43.022399999999998","-123.21040000000001","Myrtle Creek South Fork at River Mile 5.4 (South Umpqua)","5.4199999999999999","FW",1
"1211099424385",NA,"21533","42.439556000000003","-121.094944","South Fork Sprague River at Ivory Pine Road","0.90000000000000002","FW",1
"1239148440138",NA,"29906","43.994877000000002","-123.8982","Sweet Creek","2.2999999999999998","FW",1
"1243397433543",NA,"13375","43.358611000000003","-124.31999999999999","Coos Bay at Marker #7","1.2","ES",1
"1172966454199",NA,"24072","45.425649999999997","-117.28935","Prairie Creek of Walter Street in Enterprise, OR","0.59999999999999998","FW",1
"1219347456447",NA,"21865","45.595328000000002","-121.86840599999999","Eagle Creek at Wyeast Campsite","5.2000000000000002","FW",1
"1223679452284",NA,"25778","45.227670000000003","-122.36806","Swagger Creek","2.9999999999999999E-2","FW",1
"1227520452422",NA,"10888","45.165194","-122.83883299999999","Mill Creek at Crosby Road Bridge","8.6999999999999993","FW",1
"1239378455599",NA,"13444","45.483888999999998","-123.904444","Tillamook Bay at gap in Dick Point Dike","5.9000000000000004","ES",1
"1229691424326",NA,"11523","42.215139000000001","-122.709861","Bear Creek at Oak Street Dam (Ashland)","23.399999999999999","FW",1
"1227863458618",NA,"30756","45.620100000000001","-122.80646","Multnomah Channel at Multnomah Yacht Harbor, Marina Way","21.0","FW",1
"1229746452804",NA,"28486","45.289720000000003","-122.97972","Chehalem Creek upstream of Ewing Young Park","1.3","FW",1
"1210662446481",NA,"35101","44.623800000000003","-121.0329","MSGR Ash 1 Spring in Mud Springs area","2.6200000000000001","FW",1
"1238665454635",NA,"13143","45.459333000000001","-123.847972","Hoquarten Slough at Erskine Oil (1300 feet downstream of 101)","1.8","ES",1
"1243397433543",NA,"25661","43.408214000000001","-124.21216800000001","Coos Bay east of North Bend","9.5","ES",1
"1224918455561",NA,"33481","45.530527999999997","-122.446883","Fairview Creek","5.3300000000000001","FW",1
"1234447450906",NA,"30407","45.045209999999997","-123.43707000000001","Mill Creek","4.0199999999999996","FW",1
"1231349460461",NA,"34168","46.045999999999999","-123.1347","Miller Creek at mouth (Clatskanie, Columbia)","0.01","FW",1
"1230798460979",NA,"11437","46.098999999999997","-123.074333","Lost Creek at New Hwy 30 (Delena)","0.20000000000000001","FW",1
"1218115421406",NA,"29236","42.13617","-121.81568","0.5 miles upstream S4619","0.34999999999999998","FW",1
"1240483462464",NA,"35888","45.688156999999997","-121.84275599999999","Columbia River Government Cove near Cascade Locks","148.5","FW",1
"1189961450100",NA,"26880","45.034309999999998","-118.97695","Camas Creek","1.98","FW",1
"1239553457623",NA,"31944","45.761920000000003","-123.95715","Short Sand unnamed CR at the NE end of the parking lot","5.9999999999999998E-2","FW",1
"1242253434772",NA,"25993","43.490518999999999","-124.21989600000001","North Slough upstream of tidegate","1.0","ES",1
"1240043450472",NA,"35485","45.016399999999997","-123.9379","Salmon River at Hatchery Above Weir Approx USGS RM 5.05","4.9000000000000004","ES",1
"1235674436327",NA,"25174","43.641939999999998","-123.22781999999999","Elk Creek below Cox Creek","32.200000000000003","FW",1
"1240483462464",NA,"35253","45.561790000000002","-122.43819999999999","Columbia River south bank at Chinook Landing","115.84999999999999","FW",1
"1168539449735",NA,"26597","44.936419999999998","-117.17786","Pine Creek at River Mile 26.3 (Snake), downstream of Lost Horse Creek, upstream of Bonanza Mine","24.600000000000001","FW",1
"1172966454199",NA,"11586","45.397993999999997","-117.23177200000001","Prairie Creek upstream of Joseph STP outfall","4.4000000000000004","FW",1
"1231877452053",NA,"34234","45.20478","-123.19522000000001","Lower Cozine Creek at Davis Street Bridge","0.45000000000000001","FW",1
"1236145421293",NA,"23371","42.128442","-123.611947","Althouse Creek at confluence with East Fork Illinois River","0.20000000000000001","FW",1
"1239022461911",NA,"32027","46.184781000000001","-123.86323","Port of Astoria, 2nd pond inlet","1.02","ES",1
"1208087445078",NA,"33215","44.671799999999998","-121.22799000000001","Willow Creek inflow","0.71999999999999997","FW",1
"1227618456580",NA,"10802","45.558556000000003","-122.699972","Swan Island Channel at Boat Ramp","9.5999999999999996","FW",1
"1239369445255",NA,"33999","44.526150000000001","-123.93665","Beaver CR N FK TRIB (RM 6.4) near mouth","4.0000000000000001E-2","FW",1
"1226465454422",NA,"10853","45.467778000000003","-122.568333","Johnson Creek at SE 92nd Avenue (Portland)","6.2000000000000002","FW",1
"1199663420530",NA,"24155","42.052056","-119.966694","Twelvemile Creek upstream of confluence with Twentymile Creek","0.10000000000000001","FW",1
"1237226436559",NA,"25343","43.636280999999997","-123.72548999999999","Lutsinger Creek","2.1000000000000001","FW",1
"1240637462558",NA,"29322","44.265030000000003","-124.10928","Neptune Beach-Middle","166.03","SW",1
"1228754424514",NA,"26648","42.469244000000003","-122.803575","Little Butte Cr. at RM 4.8, Eagle Point (Rogue)","4.71","FW",1
"1235120459436",NA,"29937","45.960141","-123.53285099999999","Gilmore Creek Trail","1.7","FW",1
"1239233460714","1239267460988","31294","46.10136","-123.92985","Sunset Lake near Clatsop Groundwater-SUNP","2.1400000000000001","FW",1
"1238951456889",NA,"29302","45.811669999999999","-123.61306","Nehalem River at Spruce Run Creek","31.600000000000001","FW",1
"1230144440225",NA,"11990","44.024444000000003","-122.95522200000001","Middle Fork Willamette River at Clearwater Boat Ramp","3.6000000000000001","FW",1
"1193141458608",NA,"13292","45.856943999999999","-119.29863899999999","North Hermiston drain at 10th Street, Hermiston","0.80000000000000004","FW",1
"1244273431235",NA,"32176","43.143647000000001","-124.34070699999999","Coquille River at River Mile 8, near Parkersburg City","7.5","ES",1
"1240483462464",NA,"24006","45.622689999999999","-122.0179","OR2000-0024, Columbia River 24","137.90000000000001","FW",1
"1244292424210",NA,"10418","42.496833000000002","-123.487278","Rogue River at Robertson Bridge (Merlin)","86.299999999999997","FW",1
"1242038436694",NA,"20697","43.692222000000001","-124.06527800000001","Umpqua River","12.1","ES",1
"1230453421985",NA,"28369","42.198279999999997","-123.04252","Little Applegate River at mouth (Rogue)","0.14000000000000001","FW",1
"1239555451826",NA,"22383","45.265833000000001","-123.58066700000001","Nestucca River at Glen Alder Campground","35.700000000000003","FW",1
"1227161452842",NA,"31878","44.984299999999998","-122.8339","Pudding River below Drift Creek","49.270000000000003","FW",1
"1223923455131",NA,"35602","45.485900000000001","-122.3801","Kelly Creek DS of Kelly Creek Detention Pond","2.8399999999999999","FW",1
"1236444452495",NA,"26946","45.208710000000004","-123.64986","Niagara Creek","3.2000000000000002","FW",1
"1221913420005",NA,"11606","42.122971999999997","-121.847111","Klamath River downstreamof North Canal (Midland)","243.68000000000001","FW",1
"1244273431235",NA,"13527","43.145555999999999","-124.403333","Coquille Bay at River Mile 2.0","2.6000000000000001","ES",1
"1234686433656",NA,"33246","43.4223","-123.1437","Calapooya Creek at County Gravel Pit (Umpqua)","27.050000000000001","FW",1
"1240782444222",NA,"13676","44.430444000000001","-124.078","Alsea Bay at mouth","0.29999999999999999","ES",1
"1227405446303",NA,"21834","44.630310999999999","-122.737814","Roaring River at River Mile 0.10","0.10000000000000001","FW",1
"1237765460924",NA,"11904","46.091166999999999","-123.75111099999999","Klaskanine River at Youngs River Loop Road (Olney)","1.6000000000000001","ES",1
"1214995455943",NA,"32462","45.584099999999999","-121.52911","West Fork Neal Creek above EFID main canal inflow","1.8400000000000001","FW",1
"1233379429474",NA,"34869","42.949300000000001","-123.35899999999999","Cow Cr at RM 2.05, 200 yds upstream of City of Riddle PWS Intake","2.0899999999999999","FW",1
"1240483462464",NA,"23806","45.709690000000002","-122.76927000000001","Columbia River at Marker 28","94.400000000000006","FW",1
"1243397433543",NA,"13378","43.400556000000002","-124.27805600000001","Coos Bay at Marker #16","4.7999999999999998","ES",1
"1229746452804",NA,"33747","45.292400000000001","-122.9829","Chehalem Creek at Dayton Road (Willamette)","1.5900000000000001","FW",1
"1235250434704",NA,"26846","43.459485999999998","-123.52128999999999","Lost Creek","0.90000000000000002","FW",1
"1212676445778","1207086441302","32396","44.114840000000001","-120.73238000000001","Prineville Reservoir downstream of Big Island","73.109999999999999","FW",1
"1226500453377",NA,"22386","45.436233000000001","-123.168453","Tualatin River at Gaston Gage","64.400000000000006","FW",1
"1241417430803",NA,"20394","42.888111000000002","-124.06741700000001","South Fork Coquille 50 feet upstream of Powers STP","28.0","FW",1
"1234556452147",NA,"33129","45.215890000000002","-123.45661","Sheridan Reservoir Project, site 3 (150 meters above site 2)","8.9999999999999997E-2","FW",1
"1234460432681",NA,"23892","43.324219999999997","-122.99812","North Umpqua upstream of Rock Creek","35.700000000000003","FW",1
"1204472449061",NA,"25907","44.912067999999998","-120.40553300000001","Pine Creek 2 at River Mile 2.28","2.1000000000000001","FW",1
"1240483462464",NA,"32164","46.212772999999999","-123.863604","Columbia River at River Mile 6.5, 0.1 nautical miles east of Clatsop Spit","10.33","ES",1
"1238951456889",NA,"23508","45.709246999999998","-123.857389","Nehalem River at Hwy 53 and Foss Road (Mohler)","7.0","ES",1
"1244292424210",NA,"20709","42.420833000000002","-124.419167","Rogue River","0.5","ES",1
"1184009452623",NA,"12053","45.2624","-118.4025","McCoy Creek Lower #1 (Transect 1)","0.10000000000000001","FW",1
"1226500453377",NA,"33893","45.390796999999999","-122.81699","Tualatin River at River Mile 12.5","12.449999999999999","FW",1
"1231658459461",NA,"25323","45.948400999999997","-123.10056299999999","Oak Ranch Creek, Nehalem","3.2999999999999998","FW",1
"1221580447267",NA,"29651","44.779890000000002","-121.99500999999999","Breitenbush River at Breitenbush Campground","10.5","FW",1
"1226091447851",NA,"23849","44.852972999999999","-122.28915000000001","Little North Santiam River at River Mile 21.6","20.600000000000001","FW",1
"1238814454680",NA,"33152","45.433371000000001","-123.72607499999999","Trask River at Cedar Creek boat launch","10.1","FW",1
"1225116425282",NA,"29949","42.500104","-122.50928999999999","Bowen Creek","2.5","FW",1
"1170508447455",NA,"34438","44.684579999999997","-118.09204","Powder River downstream of Hudspeth Road","137.86000000000001","FW",1
"1241338440157",NA,"10983","43.984639000000001","-123.658361","Siuslaw River at Whitaker Creek Road","45.0","FW",1
"1238951456889",NA,"13639","45.716700000000003","-123.8935","Nehalem R at Nehalem City Dock (west channel)","2.5","ES",1
"1193384459144",NA,"23008","45.861528","-119.312833","Umatilla River 750 feet downstream of North Hermiston drain","5.4000000000000004","FW",1
"1212676445778","1207086441302","32400","44.137","-120.69089","Prineville Reservoir off Jasper Point","79.189999999999998","FW",1
"1214536438546",NA,"25564","43.309269999999998","-121.86098","Little Deschutes River at Cow Camp","83.0","FW",1
"1231425447502",NA,"34856","44.722140000000003","-123.01597","City of Jefferson PWS Intake, Santiam River at RM 9.34","9.3000000000000007","FW",1
"1218920453726",NA,"30362","45.384990000000002","-121.84824999999999","Lost Creek","2.6000000000000001","FW",1
"1241075437117",NA,"15577","43.688333","-124.06999999999999","Reedsport Landfill, Scholfield Creek upstream from landfill (SP#6)","4.0999999999999996","ES",1
"1228754424514",NA,"25587","42.470660000000002","-122.80158","Eagle Point Storm Drain at Kelso Street","4.9000000000000004","FW",1
"1231025454915",NA,"22390","45.649833000000001","-123.319236","South Fork Gales Creek at mouth (tributary of Gales Creek)","20.800000000000001","FW",1
"1212676445778",NA,"16997","44.301971999999999","-120.860444","Crooked River at Hwy 126 Bridge","47.299999999999997","FW",1
"1241417430803",NA,"11724","43.069749999999999","-124.14661099999999","South Fork Coquille River at Myrtle Point STP outfall","0.80000000000000004","ES",1
"1226465454422",NA,"34411","45.462400000000002","-122.3057","Johnson CR at Cottrell RD","22.350000000000001","FW",1
"1208917443218",NA,"33793","44.433250000000001","-120.355","Ochoco Creek below Ahalt Creek","34.469999999999999","FW",1
"1241541430552",NA,"12476","43.052833","-124.15213900000001","Catching Creek at Bridge 34","0.10000000000000001","ES",1
"1230204432409",NA,"24144","43.181620000000002","-123.03113","Cavitt Creek 0.7 miles upstream of Buckshot Creek ","4.9000000000000004","FW",1
"1227161452842",NA,"23860","44.901750999999997","-122.77972","Pudding River at River Mile 60.6, at Fisher Farms (Pudding, Willamette)","60.100000000000001","FW",1
"1231740434087",NA,"24401","43.407381000000001","-123.172242","Banks Creek at highway","0.10000000000000001","FW",1
"1239111449036",NA,"21845","44.909303000000001","-123.90728900000001","North Creek at River Mile 0.54","0.5","FW",1
"1239434456057",NA,"12353","45.608221999999998","-123.939694","Wetland 20 feet downstream of Rockaway Beach STP outfall","0.23999999999999999","ES",1
"1232380420906",NA,"21822","42.101917","-123.238861","Obrien Creek at River Mile 0.90","0.90000000000000002","FW",1
"1242068434143",NA,"18828","43.416221999999998","-124.19966700000001","Coos Bay at Silver Point 7","0.40000000000000002","ES",1
"1229946421639",NA,"28366","42.161140000000003","-122.99496000000001","Grouse Creek at mouth","0.17999999999999999","FW",1
"1240782444222",NA,"25664","44.448466000000003","-124.04612299999999","Alsea Bay, north shore","1.6000000000000001","ES",1
"1227618456580",NA,"10833","45.340471999999998","-122.64019399999999","Willamette River 0.5 miles downstream of Tualatin River","27.800000000000001","FW",1
"1226465454422",NA,"10856","45.473917","-122.53475","Johnson Creek at SE 122nd Avenue (Portland)","8.4000000000000004","FW",1
"1230233440232","1230663436995","13750","43.711388999999997","-123.055556","Cottage Grove Lake at deepest point","28.859999999999999","FW",1
"1244273431235",NA,"25641","43.134118000000001","-124.328259","Coquille River at River Mile 9","9.0","ES",1
"1229691424326",NA,"12376","42.253777999999997","-122.787167","Bear Creek 300 feet downstream of mid dam","17.899999999999999","FW",1
"1231250454590",NA,"35090","45.440579999999997","-123.12512","Farming Canal at Gaston Rd","1.6799999999999999","FW",1
"1227618456580",NA,"26339","45.285730000000001","-122.96578","Willamette River upstream of Newberg Bridge at Rogers Landing","50.100000000000001","FW",1
"1240782444222",NA,"13355","44.415278000000001","-124.000556","Alsea River at Boat Dock (Waldport)","5.2000000000000002","ES",1
"1240637462558",NA,"29333","44.605510000000002","-124.0675","South Beach Campground Trail between A & B loop","139.90000000000001","SW",1
"1241338440157",NA,"34434","44.068710000000003","-123.84294","Siuslaw River at Tide Wayside","25.43","FW",1
"1220621448493",NA,"21868","44.847574999999999","-122.071811","Battle Creek 3/4 miles on Trail 558","0.59999999999999998","FW",1
"1232400443847",NA,"29671","44.143230000000003","-123.42995000000001","LONG TOM RIVER AT POODLE CREEK ROAD RM 50.47","51.100000000000001","FW",1
"1227639453931",NA,"22486","45.396160999999999","-122.761039","Fanno Creek at Durham Park footbridge","0.20000000000000001","FW",1
"1211099424386",NA,"21530","42.483694","-121.097222","North Fork Sprague River at Ivory Pine Road","4.7000000000000002","FW",1
"1226154424195",NA,"25595","42.418689999999998","-122.61245","South Fork Little Butte Creek at Little Butte Creek","0.20000000000000001","FW",1
"1212676445778",NA,"32496","44.20008","-120.87875","Crooked River upstream of Stearns Dam near BLM pullout","57.469999999999999","FW",1
"1239378455599",NA,"13309","45.521917000000002","-123.910472","Tillamook Bay at Northeast Bay","3.1000000000000001","ES",1
"1241173430339",NA,"30573","43.030743000000001","-123.691104","Middle Fork Coquille River at River Mile 33","32.700000000000003","FW",1
"1241714434313",NA,"13593","43.432222000000003","-124.169444","Mettman Creek at mouth","0.10000000000000001","ES",1
"1234335446856",NA,"33916","44.685499999999998","-123.43340000000001","Woods Creek at mouth (Maxfield Creek, Luckiamute, Willamette)","0.01","FW",1
"1240830446097",NA,"13693","44.625943999999997","-124.056361","Yaquina Bay at Coast Guard Dock","1.8","ES",1
"1183076458985",NA,"23488","45.836830999999997","-118.18131700000001","South Fork Walla Walla River downstream of Harris County Park","7.7999999999999998","FW",1
"1227618456580",NA,"33613","45.587380000000003","-122.76560000000001","Willamette River at Cathedral Park Dock","5.79","FW",1
"1231025454915",NA,"20832","45.518805999999998","-123.128722","Gales Creek 250 feet upstream of Richey Road at River Mile 3.75","3.7000000000000002","FW",1
"1241417430803",NA,"11486","43.008527999999998","-124.149333","South Fork Coquille River at Broadbent","9.9000000000000004","FW",1
"1242700420452",NA,"21814","42.174152999999997","-123.91125","Chetco River at River Mile 56.09","52.5","FW",1
"1239871451000",NA,"32880","45.096649999999997","-123.97919","Neskowin Creek 50 feet downstream of Neskowin WWTP outfall","0.55000000000000004","FW",1
"1239277460111",NA,"12322","46.006970000000003","-123.91889999999999","Necanicum R 150 feet DS of Seaside STP outfall","1.2","ES",1
"1227171452976",NA,"34549","45.258899999999997","-122.71169999999999","Molalla River at Canby Drinking Water Plant Intake River Mile 3.5","3.5499999999999998","FW",1
"1180605437569",NA,"33716","44.270443","-118.394814","Malheur River - North Fork","51.409999999999997","FW",1
"1234226459836",NA,"23288","45.985759000000002","-123.424645","Northrup Creek at mouth","0.10000000000000001","FW",1
"1206499457318",NA,"11386","45.476861","-120.468639","John Day River at Hwy 206","39.200000000000003","FW",1
"1200159457949",NA,"25157","45.344341999999997","-119.537092","Willow Creek Reservoir at boat dock, 4th metal column from shore","52.100000000000001","FW",1
"1228355454932",NA,"33498","45.481161","-122.830352","Johnston Creek","0.93999999999999995","FW",1
"1241131438816","1240882438766","34400","43.8812","-124.11023","Siltcoos Lake Near the Outflow","0.14999999999999999","FW",1
"1234460432681",NA,"25695","43.263100000000001","-122.42541","North Umpqua River below Toketee Lake","74.0","FW",1
"1204472449061",NA,"25910","44.902168000000003","-120.33443699999999","Pine Creek 5 at River Mile 3.39","6.2999999999999998","FW",1
"1193384459144",NA,"11489","45.835693999999997","-119.33194399999999","Umatilla River at Westland Road (Hermiston)","8.5999999999999996","FW",1
"1240227442940",NA,"26528","44.294611000000003","-124.021528","South Beamer Creek at mouth (Yachats)","0.10000000000000001","FW",1
"1240637462558",NA,"30507","45.718530000000001","-123.94364","Manzanita Beach","44.659999999999997","SW",1
"1232578430422",NA,"33163","43.042400000000001","-123.258","Bilger Creek at mouth (Myrtle Creek, South Umpqua)","0.01","FW",1
"1245439428541",NA,"30673","42.805300000000003","-124.3236","Sixes River below Elephant Rock Creek","16.800000000000001","FW",1
NA,"1245047428942","31812","42.88456","-124.50324000000001","Floras Lake at SW-E finger",NA,"FW",1
"1232587453714",NA,"28466","45.397779999999997","-123.28333000000001","Wildwood Creek upstream of Turner Creek","2.7000000000000002","FW",1
"1228229438990",NA,"25810","43.875","-122.829444","Anthony Creek at Lost Valley Education Center, 50 feet upstream of bridge","1.2","FW",1
"1233350460016",NA,"29940","46.020668000000001","-123.32247","Beaver Creek 1","1.8400000000000001","FW",1
"1228447449707",NA,"29989","44.924740999999997","-122.79047","Beaver Creek (Pudding)","4.7000000000000002","FW",1
"1231129442500",NA,"28784","44.166899999999998","-123.0716","Dry Muddy Creek at North Coburg and Wilkins Road (tributary to Muddy Creek at River Mile 40.9, to Willamette River at River Mile 132.6, right bank)","6.7000000000000002","FW",1
"1231136449288",NA,"11105","44.925916999999998","-123.318889","Rickreall Creek at Levens Street (Dallas)","14.199999999999999","FW",1
"1229691424326",NA,"23070","42.318083000000001","-122.851722","Lazy Creek at mouth (Bear, Rogue)","11.699999999999999","FW",1
"1239211461664",NA,"30742","46.095999999999997","-123.9127","Skipanon R US of Shoreline WWTP outfall","5.7999999999999998","ES",1
"1227626454239",NA,"21633","45.427796999999998","-122.75194","Redrock Creek at Hwy 217","0.29999999999999999","FW",1
"1221913420005",NA,"26059","42.133277","-121.960694","Klamath River at USGS Gage #5095","231.81999999999999","FW",1
NA,"1230994441220","33882","44.122729999999997","-123.10288","EUG1",NA,"FW",1
"1231445452259",NA,"30942","45.370111000000001","-123.255667","North Yamhill River below Turner Creek","19.899999999999999","FW",1
"1240483462464",NA,"20663","46.217222","-123.672222","Cathlamet Bay","20.199999999999999","ES",1
"1193384459144",NA,"23019","45.782583000000002","-119.234167","Stage Gulch 100 feet downstream of Stanfield WWTP outfall","21.399999999999999","FW",1
"1242038436694",NA,"25675","43.736280000000001","-124.14821000000001","Umpqua River at River Mile 6 South of The Point","6.2000000000000002","ES",1
"1234686433656",NA,"25177","43.47298","-123.05767","Calapooya Creek above upper Coon Creek ","34.700000000000003","FW",1
"1223828455410",NA,"35605","45.497300000000003","-122.37739999999999","Beaver Creek at Division and Troutdale Rd","3.8700000000000001","FW",1
"1226720426100",NA,"25326","42.624150999999998","-122.62982","Clark Creek","2.3999999999999999","FW",1
"1233218433779","1232627433773","23119","43.379694000000001","-123.28025","Cooper Creek Reservoir near dam, 15 feet depth","2.48","FW",1
"1215398456564",NA,"22970","45.635027999999998","-121.54352799999999","Odell Creek at Ehrck Hill Road","1.7","FW",1
NA,"1226235455215","33198","45.522399999999998","-122.62635","Laurelhurst Pond, southwest end, Portland",NA,"FW",1
"1221671431853","1221483431646","13945","43.170278000000003","-122.15433299999999","Diamond Lake Mid Lake southwest of lodge (8M)","1.27","FW",1
NA,"1239416456063","12356","45.606250000000003","-123.939694","Clear Lake at northeast corner",NA,"FW",1
"1169845460718",NA,"10719","45.566889000000003","-117.909278","Grande Ronde River at Hwy 82 (North Elgin)","97.5","FW",1
"1234686433656",NA,"33464","43.400100000000002","-123.374","Cook Creek at mouth (Calapooya Creek, Umpqua)","9.0199999999999996","FW",1
"1240637462558",NA,"29336","44.623069999999998","-124.06783","Yaquina Bay State Park Beach-Middle","137.06999999999999","SW",1
"1233006441081",NA,"10149","44.069721999999999","-123.203056","Amazon Diversion Channel at Royal Avenue","5.8499999999999996","FW",1
"1228537450739",NA,"31875","45.0458","-122.8956","Little Pudding River at Rambler Road","2.8999999999999999","FW",1
"1230400459886",NA,"31374","45.9831","-123.03879000000001","Little Clatskanie River","0.40000000000000002","FW",1
"1231024432977",NA,"24141","43.205750000000002","-122.82294","Little River below Clover Creek","20.399999999999999","FW",1
"1240637462558",NA,"31543","42.061149999999998","-124.3036","Harris Beach, 150 feet north of South Creek","349.38","SW",1
"1227713456445",NA,"30524","45.633099999999999","-122.75790000000001","New wetland site in Columbia Slough","1.0","FW",1
"1228754424514",NA,"25592","42.482320000000001","-122.77835","Little Butte Creek upstream of Nichols Branch Creek  ","6.4000000000000004","FW",1
"1227618456580",NA,"33750","44.643549999999998","-123.08629000000001","Willamette at Bowman Park Dock","118.39","FW",1
"1232329461403",NA,"22953","46.121889000000003","-123.222667","Clatskanie River downstream of Beaver Slough","1.6000000000000001","ES",1
"1218920453726",NA,"34099","45.371630000000003","-121.8888","Lost Creek at mouth (Sandy)","0.20000000000000001","FW",1
"1228754424514",NA,"30873","42.450861000000003","-122.678994","Little Butte Creek downstream of Stream Mile 12.7 Irrigation Return Flow, Rogue River","12.6","FW",1
"1240483462464",NA,"32276","46.265515999999998","-123.996876","Baker Bay at west end of Sand Island","2.5899999999999999","ES",1
"1238275452753",NA,"11005","45.277444000000003","-123.825667","Beaver Creek at Beaver","0.20000000000000001","FW",1
"1235696426536",NA,"23840","42.655431","-123.5701","Rueben Creek at River Mile 0.22 (Grave, Rogue)","0.10000000000000001","FW",1
"1244974429131",NA,"31844","42.8596","-124.46899999999999","Floras Lake, unnamed tributary #3","5.25","FW",1
